vote_id,submitted_at,created_at,user_id,job_id,language,sentence_id,category_code,bucket,sub_bucket,sentence_text,model_a_id,model_a_name,model_a_org,model_b_id,model_b_name,model_b_org,outcome,winner_id,rater_select,result_raw,time_taken_sec,audio_duration_total_sec,comment_on_a,comment_on_b,defect_tags_on_a,defect_tags_on_b
81441,2026-05-02 14:34:16.375349+00,2026-04-30 21:17:19.753976+00,1313025,452,en-US,us_cs_23,cs,Customer support & contact center,Clarifying disambiguation,"Hmm, uh, just to make sure I understood you correctly, were you asking about the show ""The Bear""?",32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""34"", ""32""]",23.48,12.12,,,,
81453,2026-05-02 17:43:32.246617+00,2026-04-30 21:17:19.779779+00,1306590,452,en-US,us_cs_23,cs,Customer support & contact center,Clarifying disambiguation,"Hmm, uh, just to make sure I understood you correctly, were you asking about the show ""The Bear""?",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""32""]",20.6,10.79,Nice tone and easy to follow and hear,Nice tone and easy to follow and hear,,
81470,2026-05-02 17:30:45.001862+00,2026-04-30 21:17:19.816374+00,1306997,452,en-US,us_cs_23,cs,Customer support & contact center,Clarifying disambiguation,"Hmm, uh, just to make sure I understood you correctly, were you asking about the show ""The Bear""?",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,A,"[""35""]",44.81,12.52,,,mild_mispronunciation,
148186,2026-05-02 20:28:11.680862+00,2026-05-02 15:14:24.494424+00,1306590,452,en-US,us_cs_30,cs,Customer support & contact center,Regulatory compliance PA,Lifeline program subscribers with account number USF-LIFE-44X2 must complete annual re-verification before June 30th to maintain their discounted phone service.,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",51.47,24.83,Mispronounced the account number.,Tone is easy to follow and hear,mild_mispronunciation,
166335,2026-05-02 20:58:14.039238+00,2026-05-02 18:29:35.514675+00,931345,452,en-US,us_me_22,me,Media & entertainment,News — newspaper coverage compare-2 (infrastructure),"The grand inauguration of the Gateway Tunnel connecting Newark to Penn Station by the President was covered with a full-page spread in Bloomberg, while ProPublica raised concerns about the potential impact on commuter pricing over the next decade.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""32"", ""36""]",229.72,27.019,,,unnatural_robotic_voice,unnatural_robotic_voice
79891,2026-05-02 20:28:15.153023+00,2026-04-30 21:17:16.185409+00,1289619,452,en-US,us_cs_06,cs,Customer support & contact center,E-commerce — delivery ETA stall,"Hmm, uh, let me just check that for you… okay, so it looks like the driver is currently turning onto 4th Street near the Trader Joe's, and should, umm, be at your door in about 12 minutes.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,bad,"[""tie/no preference""]",43.37,21.174,,,unnatural_robotic_voice;irregular_pacing,unnatural_robotic_voice;irregular_pacing
166028,2026-05-02 20:58:19.69414+00,2026-05-02 18:29:34.757491+00,1307013,452,en-US,us_me_17,me,Media & entertainment,News — commodities,"Brent crude oil futures rose 1.1 percent to $84.20 per barrel, while WTI crude gained 95 cents to settle at $80.10.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",107.86,20.227,,Too much echo/reverb as if recorded in a bathroom.,unnatural_robotic_voice,noise_distortion
81510,2026-05-02 19:20:45.22016+00,2026-04-30 21:17:19.918242+00,932259,452,en-US,us_cs_24,cs,Customer support & contact center,Multi-step OTP password reset,"So, umm, basically to reset your password, please enter the one-time code sent to your phone ending in 7104 within five minutes. If it doesn't arrive, uh, I can resend it or help you verify your identity over email. You can also continue this through our chat if you run into any trouble.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,B,"[""32""]",155.91,40.364,,,,mild_mispronunciation
166086,2026-05-03 16:07:25.269787+00,2026-05-02 18:29:34.898575+00,1289618,452,en-US,us_me_18,me,Media & entertainment,News — macro economic monologue,"Latest from the policy beat: The Congressional Budget Office suggests that the only modest adjustment to crop insurance support in this year's Farm Bill could push the Plains into agricultural distress. Meanwhile, on Wall Street, the Dow Jones saw a 900-point slide after the SEC chair raised concerns over offshore inflows and shell-entity transactions. The Treasury Department, however, is saying the fundamentals are strong and there's no reason for panic in the retail investor community, especially with the 250-billion-dollar liquidity facility expected by quarter-end.",36,Cartesia Sonic-3,Cartesia,44,Fish Audio S2 Pro,Fish Audio,b_wins,44,A,"[""44""]",283.67,61.861,The audio is clear and expressive. The words sound mechanical and robotic. The pace is fast.,The audio is clear but flat and monotone sounding. The pacing is good.,irregular_pacing;unnatural_robotic_voice,unnatural_robotic_voice
81538,2026-05-02 20:19:33.847808+00,2026-04-30 21:17:19.977366+00,1289169,452,en-US,us_cs_24,cs,Customer support & contact center,Multi-step OTP password reset,"So, umm, basically to reset your password, please enter the one-time code sent to your phone ending in 7104 within five minutes. If it doesn't arrive, uh, I can resend it or help you verify your identity over email. You can also continue this through our chat if you run into any trouble.",32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,a_wins,32,A,"[""32""]",52.33,42.22,,,,mild_mispronunciation
81564,2026-05-02 17:49:51.65306+00,2026-04-30 21:17:20.034187+00,1310861,452,en-US,us_cs_24,cs,Customer support & contact center,Multi-step OTP password reset,"So, umm, basically to reset your password, please enter the one-time code sent to your phone ending in 7104 within five minutes. If it doesn't arrive, uh, I can resend it or help you verify your identity over email. You can also continue this through our chat if you run into any trouble.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",83.87,40.42,,,,
82002,2026-05-02 20:58:23.180883+00,2026-04-30 21:17:21.04497+00,1289987,452,en-US,us_cs_29,cs,Customer support & contact center,Utility outage PA,Customers in Grid Zone 7-East will experience a power interruption from 11 a.m. to 3 p.m. due to scheduled transformer maintenance.,33,OpenAI gpt-4o-mini-tts,OpenAI,44,Fish Audio S2 Pro,Fish Audio,a_wins,33,A,"[""33""]",105.31,17.69,No issues.,No issues but a little distorted and noisy.,,noise_distortion
165759,2026-05-03 16:07:38.775635+00,2026-05-02 18:29:34.09593+00,894051,452,en-US,us_me_12,me,Media & entertainment,Audiobook — historical court humor,"The Cabinet Room fell silent as President Lincoln walked in holding a folded note. He set it on the polished oak table and said, ""Gentlemen, I've just been informed that Secretary Stanton, in the privacy of his own office, called me a damned fool."" Seward stiffened, ready to interject — but Lincoln only smiled, slow and weary, and added, ""Well — if Stanton said it, then I must be one, for he is nearly always right.""",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""35"", ""33""]",132.68,56.05,,,,
162681,2026-05-02 20:58:24.658057+00,2026-05-02 18:29:26.706334+00,932259,452,en-US,us_cs_21,cs,Customer support & contact center,Call transfer/handoff,"Hi there, thanks for calling our support desk. I'm, umm, transferring you over to our specialist Marcus Whitfield, who handles refinancing requests, so he can help you better.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,A,"[""32""]",70.17,20.289,,Talking too fast,,
80274,2026-05-02 05:04:24.475538+00,2026-04-30 21:17:17.07486+00,1310861,452,en-US,us_cs_10,cs,Customer support & contact center,Refund initiated,"Okay, uh, yeah, the refund of $66.40 has been issued back to your original payment method.",32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,A,"[""35""]",25.14,13.36,,,unnatural_robotic_voice;irregular_pacing,
162599,2026-05-03 16:29:29.341224+00,2026-05-02 18:29:26.505338+00,1289989,452,en-US,us_cs_19,cs,Customer support & contact center,Telecom service overdue warning,"Listen, uh, please pay 48 dollars by Friday to avoid disconnection, okay, and, umm, please be sure to renew soon to keep your service active.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""35"", ""34""]",36.07,19.34,No issue.,No issue.,,
165503,2026-05-02 20:28:29.878395+00,2026-05-02 18:29:33.497315+00,932781,452,en-US,us_me_08,me,Media & entertainment,Audiobook — historical exploration,"It was 10:56 p.m. Eastern on July 20th, 1969, when Neil Armstrong took his first, utterly weightless step onto the dusty surface of the Moon, with Buzz Aldrin watching from the lander above, pausing—just for a second—to gaze back at the pale blue Earth from a staggering distance of 238,900 miles, realizing that humanity had, at last, set foot beyond its home world and etched the moment into the long human story of exploration.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",84.43,64.17,,,,
163723,2026-05-03 16:29:30.839077+00,2026-05-02 18:29:29.220116+00,1310796,452,en-US,us_gc_01,gc,Gen-conv & AI assistants,AI assistant — grocery confirmation,Done. I've added Morton kosher salt and a 32-ounce bottle of Crisco vegetable oil to your Instacart cart.,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,44,Fish Audio S2 Pro,Fish Audio,b_wins,44,A,"[""44""]",26.67,14.101,,,unnatural_robotic_voice,noise_distortion
162500,2026-05-02 20:58:41.594057+00,2026-05-02 18:29:26.276998+00,1289174,452,en-US,us_cs_18,cs,Customer support & contact center,Utilities — service disruption,"Uhh, unfortunately, umm, the water supply in Park Slope will be disrupted on March 31st, 2026, mainly due to, uh, main-line repair work near Flatbush Junction.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",76.51,19.756,,,,
161966,2026-05-02 20:58:44.447165+00,2026-05-02 18:29:24.997867+00,1289619,452,en-US,us_cs_09,cs,Customer support & contact center,E-commerce — address change confirmation,"Okay, uh, just to confirm with you — you want to change the delivery address to Wicker Park in Chicago for the shipment with tracking ID 1Z999AA10123456784, right?",40,xAI Grok TTS,xAI,44,Fish Audio S2 Pro,Fish Audio,tie,,"A,B","[""44"", ""40""]",66.2,25.947,,,unnatural_robotic_voice;irregular_pacing,unnatural_robotic_voice;irregular_pacing
166564,2026-05-03 16:29:31.403111+00,2026-05-02 18:29:36.065937+00,1312188,452,en-US,us_ce_02,ce,Content creation & education,Content creation — podcast intro,"Welcome to our podcast, where, umm... Sarah Friedman sits down with Patrick Collison to talk about how Stripe actually transformed online payments in the U.S.",33,OpenAI gpt-4o-mini-tts,OpenAI,44,Fish Audio S2 Pro,Fish Audio,tie,,"A,B","[""44"", ""33""]",28.7,22.171,,,,
195032,2026-05-04 15:15:44.609325+00,2026-05-04 12:55:44.614419+00,934597,452,en-US,us_cs_18,cs,Customer support & contact center,Utilities — service disruption,"Uhh, unfortunately, umm, the water supply in Park Slope will be disrupted on March 31st, 2026, mainly due to, uh, main-line repair work near Flatbush Junction.",40,xAI Grok TTS,xAI,44,Fish Audio S2 Pro,Fish Audio,tie,,"A,B","[""44"", ""40""]",37.37,25.624,,,,
163053,2026-05-02 20:29:04.326735+00,2026-05-02 18:29:27.600178+00,932781,452,en-US,us_cs_26,cs,Customer support & contact center,Hospital PA,"Patient Eleanor Whitaker, please report to Tower B, Room 314 for your Cardiac MRI; please ensure you have the referral form from your primary care provider at Atlas Health Group.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""35""]",31.43,21.83,,,,
81732,2026-05-02 18:13:05.599242+00,2026-04-30 21:17:20.43389+00,1306997,452,en-US,us_cs_26,cs,Customer support & contact center,Hospital PA,"Patient Eleanor Whitaker, please report to Tower B, Room 314 for your Cardiac MRI; please ensure you have the referral form from your primary care provider at Atlas Health Group.",33,OpenAI gpt-4o-mini-tts,OpenAI,44,Fish Audio S2 Pro,Fish Audio,b_wins,44,A,"[""44""]",35.66,24.39,robotic voice,,unnatural_robotic_voice,
81719,2026-05-02 14:49:54.53082+00,2026-04-30 21:17:20.405803+00,1313065,452,en-US,us_cs_26,cs,Customer support & contact center,Hospital PA,"Patient Eleanor Whitaker, please report to Tower B, Room 314 for your Cardiac MRI; please ensure you have the referral form from your primary care provider at Atlas Health Group.",32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""33"", ""32""]",50.52,24.48,,,,
81763,2026-05-02 20:30:02.440359+00,2026-04-30 21:17:20.499346+00,1289619,452,en-US,us_cs_26,cs,Customer support & contact center,Hospital PA,"Patient Eleanor Whitaker, please report to Tower B, Room 314 for your Cardiac MRI; please ensure you have the referral form from your primary care provider at Atlas Health Group.",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,B,"[""35""]",41.63,22.7,,,unnatural_robotic_voice;irregular_pacing,unnatural_robotic_voice
85020,2026-05-03 16:08:31.389288+00,2026-04-30 21:17:27.960282+00,894051,452,en-US,us_me_06,me,Media & entertainment,Audiobook — mythological/short-form,"Odysseus stood at the edge of the rocky shore, gazing west across the wine-dark sea toward distant Ithaca, and for a brief moment—almost as if gathering his last reserves—he paused, then with a quiet resolve born of memory and stubborn love, pushed off into the surf to begin his long journey home.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""32"", ""36""]",50.87,36.38,,,,
84219,2026-05-02 14:50:02.357629+00,2026-04-30 21:17:26.145347+00,1311904,452,en-US,us_gc_18,gc,Gen-conv & AI assistants,Gen-conv — influencer reel reaction,"Wait, did you catch Emma Chamberlain's new vlog from that Silver Lake coffee spot in Los Angeles? The whole aesthetic is, umm.. so washed-out and grainy and dreamy with this slow zoom on her latte. Hmm, it just feels like the kind of thing everyone's gonna copy this summer.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,tie,,bad,"[""tie/no preference""]",34.66,27.85,,,irregular_pacing,irregular_pacing;unnatural_robotic_voice
81789,2026-05-03 10:04:26.696687+00,2026-04-30 21:17:20.5688+00,931258,452,en-US,us_cs_27,cs,Customer support & contact center,Civic land-records notice,Public notice for Parcel number 14-2031-A in Madison County: The boundary survey by the County Surveyor is scheduled for tomorrow; please keep your deed and property tax records ready for the Recorder's Office.,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""35""]",28.32,23.131,,,,
83788,2026-05-03 23:48:54.248938+00,2026-04-30 21:17:25.164819+00,1289163,452,en-US,us_gc_13,gc,Gen-conv & AI assistants,Gen-conv — meeting-up coordination,"Okay so, umm.. I booked Blue Bottle in the Mission for 5 p.m., that works right?",32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,a_wins,32,A,"[""32""]",30.66,11.25,,that works right?  sounds fast/clipped,,unnatural_robotic_voice
162947,2026-05-04 18:48:38.691912+00,2026-05-02 18:29:27.354004+00,934597,452,en-US,us_cs_25,cs,Customer support & contact center,Subscription cancellation retention,"Okay, uh, before I cancel your subscription for HBO Max effective March 31st, 2026, would you like me to, umm, see if I can offer you a special 25 percent discount or maybe recommend an alternative plan like Bundle Lite? This could save you money, and I can walk you through the differences if you want.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",38.46,32.205,,,irregular_pacing,
81809,2026-05-02 20:31:42.965616+00,2026-04-30 21:17:20.609825+00,1289613,452,en-US,us_cs_27,cs,Customer support & contact center,Civic land-records notice,Public notice for Parcel number 14-2031-A in Madison County: The boundary survey by the County Surveyor is scheduled for tomorrow; please keep your deed and property tax records ready for the Recorder's Office.,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""32"", ""33""]",634.48,31.47,"Well done, easy to understand each word, good pacing, good pausing, not robot voice","This is done well too, Also professional voice, excellent pacing and pronunciation",,
162412,2026-05-03 08:13:44.321434+00,2026-05-02 18:29:26.059748+00,1310861,452,en-US,us_cs_16,cs,Customer support & contact center,Booking confirmation,"Okay, uh, yeah, your service booking ID HVAC-CHI-4351 is now, umm, confirmed.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,A,"[""34""]",60.88,20.1,,0:08,,missing_word
81823,2026-05-03 17:05:04.185296+00,2026-04-30 21:17:20.63945+00,1306590,452,en-US,us_cs_27,cs,Customer support & contact center,Civic land-records notice,Public notice for Parcel number 14-2031-A in Madison County: The boundary survey by the County Surveyor is scheduled for tomorrow; please keep your deed and property tax records ready for the Recorder's Office.,33,OpenAI gpt-4o-mini-tts,OpenAI,44,Fish Audio S2 Pro,Fish Audio,tie,,"A,B","[""33"", ""44""]",38.43,30.76,Tone is easy to follow and hear,Tone is easy to follow and hear,,
81831,2026-05-02 16:33:41.003424+00,2026-04-30 21:17:20.656489+00,1312262,452,en-US,us_cs_27,cs,Customer support & contact center,Civic land-records notice,Public notice for Parcel number 14-2031-A in Madison County: The boundary survey by the County Surveyor is scheduled for tomorrow; please keep your deed and property tax records ready for the Recorder's Office.,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,B,"[""34""]",44.05,25.88,,Number read without dashes,,mild_mispronunciation
81838,2026-05-02 18:02:21.755016+00,2026-04-30 21:17:20.670572+00,1306590,452,en-US,us_cs_27,cs,Customer support & contact center,Civic land-records notice,Public notice for Parcel number 14-2031-A in Madison County: The boundary survey by the County Surveyor is scheduled for tomorrow; please keep your deed and property tax records ready for the Recorder's Office.,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",36,28.23,Nice tone and easy to follow and hear,Nice tone and easy to follow and hear,,
87324,2026-05-02 09:56:06.022215+00,2026-04-30 21:17:33.24337+00,931258,452,en-US,us_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"This episode, uh, explores the story of the Civil Rights Movement and shows how it actually reshaped American national identity across generations.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",25.65,20.57,,,,
79858,2026-05-01 17:58:13.346112+00,2026-04-30 21:17:16.097408+00,1310918,452,en-US,us_cs_05,cs,Customer support & contact center,Card activation confirm,"Okay, uh, yeah, your card 4147-9938-2210-6655 is now active.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,A,"[""34""]",152.11,22.15,,This one was harder to keep track of the cars number.,,irregular_pacing
84467,2026-05-02 20:29:18.436897+00,2026-04-30 21:17:26.687219+00,1289619,452,en-US,us_gc_20,gc,Gen-conv & AI assistants,Gen-conv — TV-show fan-theory,"Hmm, okay so the more I sit with the Severance finale, the more convinced I am that Mark's whole arc with Ms. Casey isn't just a tragic love story — Lumon engineered that connection on purpose, because if your innie genuinely loves someone inside the office, you literally cannot quit, and that's the most terrifying retention strategy ever written for television.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",61.15,43.58,,,unnatural_robotic_voice;mild_mispronunciation,unnatural_robotic_voice;mild_mispronunciation;irregular_pacing
81913,2026-05-02 17:56:50.855564+00,2026-04-30 21:17:20.842271+00,1289987,452,en-US,us_cs_28,cs,Customer support & contact center,Government program PA,"Attention SNAP benefit recipients of Cuyahoga County, please collect your replacement EBT cards for batch CY-2026-A9 from the County Service Center.",33,OpenAI gpt-4o-mini-tts,OpenAI,44,Fish Audio S2 Pro,Fish Audio,tie,,"A,B","[""44"", ""33""]",45.87,22.105,No issues.,No issues.,,
81929,2026-05-02 17:46:15.810472+00,2026-04-30 21:17:20.876651+00,1306997,452,en-US,us_cs_28,cs,Customer support & contact center,Government program PA,"Attention SNAP benefit recipients of Cuyahoga County, please collect your replacement EBT cards for batch CY-2026-A9 from the County Service Center.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,A,"[""34""]",41.2,22.03,,,,mild_mispronunciation
81924,2026-05-02 19:36:59.260004+00,2026-04-30 21:17:20.8661+00,1307013,452,en-US,us_cs_28,cs,Customer support & contact center,Government program PA,"Attention SNAP benefit recipients of Cuyahoga County, please collect your replacement EBT cards for batch CY-2026-A9 from the County Service Center.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",298.63,24.1,,,,
81942,2026-05-02 19:07:42.793305+00,2026-04-30 21:17:20.904095+00,1306944,452,en-US,us_cs_28,cs,Customer support & contact center,Government program PA,"Attention SNAP benefit recipients of Cuyahoga County, please collect your replacement EBT cards for batch CY-2026-A9 from the County Service Center.",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""35"", ""33""]",43.55,24.8,,,,
161641,2026-05-02 20:59:28.445618+00,2026-05-02 18:29:24.218927+00,932259,452,en-US,us_cs_04,cs,Customer support & contact center,Pre-approved loan offer,"Uhh, so right now, umm, we actually have a special personal loan offer at 6.4 percent, especially for full-time employees at Boeing, and, uh, I can quickly check your eligibility if you'd like.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",40.65,26.17,,,unnatural_robotic_voice,
164554,2026-05-03 16:09:05.149109+00,2026-05-02 18:29:31.204472+00,894051,452,en-US,us_gc_14,gc,Gen-conv & AI assistants,Gen-conv — music play directive,"Hmm, the song from 'Stranger Things' that went viral was, umm.. Kate Bush's 'Running Up That Hill'.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""34"", ""35""]",32.16,13.26,,,,
166632,2026-05-03 16:09:19.340182+00,2026-05-02 18:29:36.237387+00,1310796,452,en-US,us_ce_03,ce,Content creation & education,Content creation — sports commentary,"So, during the game between the Lakers and the Celtics, Jayson Tatum kind of had a stretch that, uh, completely shifted the momentum and really defined the outcome.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""34"", ""35""]",29.42,22.28,,,,
81979,2026-05-02 20:34:34.364783+00,2026-04-30 21:17:20.996712+00,931345,452,en-US,us_cs_29,cs,Customer support & contact center,Utility outage PA,Customers in Grid Zone 7-East will experience a power interruption from 11 a.m. to 3 p.m. due to scheduled transformer maintenance.,32,ElevenLabs Eleven v3,ElevenLabs,44,Fish Audio S2 Pro,Fish Audio,a_wins,32,B,"[""32""]",86.4,17.98,,,,
162287,2026-05-02 20:59:29.130928+00,2026-05-02 18:29:25.760155+00,1289613,452,en-US,us_cs_14,cs,Customer support & contact center,Ringback / IVR opt-in,"Okay, uh, so to activate the ringback service with the song ""Cruel Summer,"" you can, umm, please reply with 'Y' or, uh, text the code to 22377.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",153.81,23.64,"Turned robot like voice  when it got to ""umm, please reply"" and di not recover","Well done, good pace, good pausing, the direction for setting the ringback are clearly spoken and sound very natural",unnatural_robotic_voice,
163926,2026-05-03 16:09:38.087674+00,2026-05-02 18:29:29.705722+00,894051,452,en-US,us_gc_04,gc,Gen-conv & AI assistants,AI assistant — scheduling confirmation,I've scheduled the meeting with Saoirse regarding Project Atlas for 11:30 a.m. tomorrow.,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",31.28,11.49,,,,
82019,2026-05-02 18:04:32.634952+00,2026-04-30 21:17:21.08175+00,1306997,452,en-US,us_cs_29,cs,Customer support & contact center,Utility outage PA,Customers in Grid Zone 7-East will experience a power interruption from 11 a.m. to 3 p.m. due to scheduled transformer maintenance.,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""34""]",25.35,16.99,,,,
166734,2026-05-02 20:29:29.088935+00,2026-05-02 18:29:36.489544+00,931345,452,en-US,us_ce_05,ce,Content creation & education,Content creation — film/show review with rating,"In this review, we, uh, analyze how ""Past Lives,"" which scored 8.4 out of 10, uses quiet visual language and restrained music to build emotional depth while, umm, exploring themes of memory and missed possibility.",32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""34"", ""32""]",455.54,33.32,,,,
83593,2026-05-03 16:29:50.457072+00,2026-04-30 21:17:24.704717+00,1310796,452,en-US,us_gc_11,gc,Gen-conv & AI assistants,Gen-conv — short imperative reaction,"Sure thing, friend, playing 'Blinding Lights' for you!",33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,A,"[""33""]",17.57,6.926,,,unnatural_robotic_voice,unnatural_robotic_voice
165025,2026-05-02 20:29:34.654213+00,2026-05-02 18:29:32.36624+00,1289987,452,en-US,us_me_01,me,Media & entertainment,Audiobook — fantasy fiction,"Deep within the, uh, moss-curtained hemlocks of the Olympic National Forest, young Daniel Brennan—well, barely more than a boy himself—stumbled upon a faintly humming copper compass that, um, pulsed with a slow, rhythmic amber light, and as he hesitated, then reached out to touch its strangely warm surface, a low, sort of echoing voice, distant and unhurried, whispered ancient secrets about a forgotten lighthouse keeper, promising him answers that could, you know, finally bring his missing father home.",33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,A,"[""33""]",156.16,59.01,,,irregular_pacing;unnatural_robotic_voice,irregular_pacing;noise_distortion
84153,2026-05-02 20:59:33.158954+00,2026-04-30 21:17:25.995411+00,1289619,452,en-US,us_gc_17,gc,Gen-conv & AI assistants,Gen-conv — festival memory anecdote,"Bro, Tame Impala's Coachella set this year was absolutely insane — the entire crowd was glowing with phone lights the second 'The Less I Know the Better' dropped, and then, hmm, Kevin Parker just stood there grinning while like sixty thousand people screamed every single word right back at him.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",46.61,33.37,,,unnatural_robotic_voice;irregular_pacing,unnatural_robotic_voice;irregular_pacing
161503,2026-05-02 21:18:33.573326+00,2026-05-02 18:29:23.889151+00,1289169,452,en-US,us_cs_02,cs,Customer support & contact center,Banking duplicate-charge dispute,"Okay, uh, let me just pull that up for a moment… hmm yeah I can see here that the auto-pay of $1,247.83 to your credit card 4471-8829-3052-6655 was, uh, actually charged twice on January 14th, 2026.",32,ElevenLabs Eleven v3,ElevenLabs,44,Fish Audio S2 Pro,Fish Audio,a_wins,32,A,"[""32""]",53.57,44.256,,,,
81989,2026-05-02 14:50:16.483321+00,2026-04-30 21:17:21.017978+00,1313225,452,en-US,us_cs_29,cs,Customer support & contact center,Utility outage PA,Customers in Grid Zone 7-East will experience a power interruption from 11 a.m. to 3 p.m. due to scheduled transformer maintenance.,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""32"", ""33""]",29.4,20.99,,,,
