vote_id,submitted_at,created_at,user_id,job_id,language,sentence_id,category_code,bucket,sub_bucket,sentence_text,model_a_id,model_a_name,model_a_org,model_b_id,model_b_name,model_b_org,outcome,winner_id,rater_select,result_raw,time_taken_sec,audio_duration_total_sec,comment_on_a,comment_on_b,defect_tags_on_a,defect_tags_on_b
169135,2026-05-04 01:34:36.282253+00,2026-05-02 18:34:23.024203+00,1306122,453,ja-JP,jp_cs_32,cs,Customer support & contact center,Commercial license PA,事業者免許番号BIZ-TKY-2026-W4-882をお持ちの事業主の皆様は、金曜日までに区役所第5-B窓口にて許可証の更新手続きをお済ませください。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",42.49,34.733,OK,"BIZ-TKY-2026-W4-882
第5-B窓口",,
101681,2026-05-02 03:16:30.471956+00,2026-04-30 21:32:46.6885+00,1306897,453,ja-JP,jp_me_02,me,Media & entertainment,Audiobook — mystery/detective,刑事の橋本由美子は、隅田川の岸辺の泥のなかに残された足跡のかたわらにかがみ込み、被害者の上着から引きちぎられたと思われるウールの切れ端に懐中電灯の光を当てながら、何かが酷く食い違っていることに、はじめて気づいたのだった。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",169.19,37.41,"足跡 should be read as ashiato, not ashiake.
上着 should be read as uwagi, not uechaku.
懐中電灯should be read as kaichuudentou, not naichuudentou.
酷く shoud be read as hidoku, not kokuku.",,unnatural_robotic_voice;hallucination_extra_content,
100176,2026-05-02 03:19:26.458878+00,2026-04-30 21:32:43.159872+00,1306897,453,ja-JP,jp_gc_03,gc,Gen-conv & AI assistants,AI assistant — transit status update,東海道新幹線『ひかり207号』は、現在30分の遅れが発生しており、東京駅への到着は午後9時15分の見込みです。,32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,B,"[""32""]",41.64,18.705,,The pronounciation of 30fun is unnatural.,,
104041,2026-05-02 11:37:49.320768+00,2026-04-30 21:32:52.20924+00,1306095,453,ja-JP,jp_ce_12,ce,Content creation & education,Education — STEM chemistry (reaction),化学において、化学式HClで表される塩酸は、炭酸水素ナトリウムと反応し、化学式NaClの塩化ナトリウムを生成するとともに、二酸化炭素と水を放出いたします。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",37.19,32.76,,,,
104148,2026-05-02 07:42:53.064951+00,2026-04-30 21:32:52.46038+00,1306968,453,ja-JP,jp_ce_14,ce,Content creation & education,Education — STEM math (theorem),ピタゴラスの定理によりますと、a² + b² = c² という関係式は、直角三角形における二辺と斜辺との関係を、幾何学的に結びつけております。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",77.64,25.949,"""shikagakuteki"" should be ""kikagakuteki"".","""a"" should be pronounced ""ei"" in the formula.
""nigyou"" should be ""nijou"".",mild_mispronunciation,severe_mispronunciation
100945,2026-05-02 03:22:11.295534+00,2026-04-30 21:32:44.961922+00,1306968,453,ja-JP,jp_gc_13,gc,Gen-conv & AI assistants,Gen-conv — meeting-up coordination,うん、えーと、表参道のBlue Bottle Coffeeを午後5時で予約しました、それで大丈夫ですよね?,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,a_wins,33,A,"[""33""]",87.51,17.12,"Pronunciation of ""coffee"" is unnatural.","""uun"" should be ""un"". If elongated, meaning is changed to hesitation, not ""yes"".",mild_mispronunciation,mild_mispronunciation
104523,2026-05-02 07:23:53.151529+00,2026-04-30 21:32:53.337686+00,1306122,453,ja-JP,jp_ce_19,ce,Content creation & education,Education — humanities civics (long-form),公民において、日本国憲法第14条は、すべての国民が法の下に平等であることを保障し、政府に対して平等政策を実施する権限を与えており、その諸原則は、現代の法的議論に至るまで、深い影響を及ぼし続けております。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""33"", ""32""]",43.21,39.98,,,mild_mispronunciation,
98424,2026-05-02 03:24:31.489134+00,2026-04-30 21:32:39.109876+00,1306968,453,ja-JP,jp_cs_14,cs,Customer support & contact center,Ringback / IVR opt-in,はい、えーと、米津玄師の「Lemon」を着信音サービスで設定するには、あの、'Y'と返信いただくか、コードを2237まで送信していただければと思います。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",102.67,27.37,"""Genshi"" should be ""Kenshi"".",,unnatural_robotic_voice;mild_mispronunciation,
102400,2026-05-02 03:24:59.029604+00,2026-04-30 21:32:48.381674+00,1306310,453,ja-JP,jp_me_12,me,Media & entertainment,Audiobook — historical court humor,評定所は静まり返り、徳川吉宗公は眉をひそめながら扇を畳み、部屋の中を行きつ戻りつなさっておられた。やがて家臣の大岡越前守に向き直り、深い渋面のうちに「そなたの中で、一人でも雄牛から乳を搾ってまいる者はおるか?」とお尋ねになった。家臣たちは互いに顔を見合わせ、不安げにささやき交わすばかりであったが、まもなく大岡越前守が、悪戯っぽい微笑みを浮かべながら一歩進み出た。「上様」と頭を下げ、「それは、上様が多摩川を薔薇水で満たすとお約束くださった、その瞬間、必ずや持って参じます」と申し上げた。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",2375.36,90.99,"There are mispronunciation for大岡越前守and 悪戯, and the reading tones and accents are not natural.","Found four error pronunciations for 評定所,大岡越前守,悪戯,渋面, but the reading tone sounds natural.",irregular_pacing;severe_mispronunciation,severe_mispronunciation
101644,2026-05-02 03:25:52.915336+00,2026-04-30 21:32:46.610522+00,1306968,453,ja-JP,jp_me_02,me,Media & entertainment,Audiobook — mystery/detective,刑事の橋本由美子は、隅田川の岸辺の泥のなかに残された足跡のかたわらにかがみ込み、被害者の上着から引きちぎられたと思われるウールの切れ端に懐中電灯の光を当てながら、何かが酷く食い違っていることに、はじめて気づいたのだった。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",80.25,37.49,"""hotoku"" should be ""hidoku"".","""cheeji"" should be ""keiji"".",severe_mispronunciation,unnatural_robotic_voice;mild_mispronunciation
98857,2026-05-02 03:27:28.095565+00,2026-04-30 21:32:40.126822+00,1306897,453,ja-JP,jp_cs_20,cs,Customer support & contact center,Utilities — complaint registered,はい、えーと、完了いたしました。新宿区西新宿1-422の電圧変動についてのお申し出は、あの、無事に受付番号CMP-VLT-08812で、はい、登録されました。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",42.44,33.47,,,unnatural_robotic_voice,
103702,2026-05-02 03:29:32.305398+00,2026-04-30 21:32:51.408752+00,1306897,453,ja-JP,jp_ce_07,ce,Content creation & education,Content creation — brand-voice promotional,Garmin Venu Smartwatchが、まあ、現代的なデザインと一日中の耐久性を、えーと、いかに巧みに両立させ、はい、アクティブなライフスタイルを送る皆様に、安心と快適さを、うん、お届けするのかを、ぜひご体感ください。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",122.59,36.1,The pronounciation sounds non-native. The English is too good.,Smartwatch was read incorrectly.,severe_mispronunciation,severe_mispronunciation;hallucination_extra_content
103434,2026-05-02 03:31:42.2192+00,2026-04-30 21:32:50.803191+00,1306897,453,ja-JP,jp_ce_04,ce,Content creation & education,Content creation — documentary intro,このドキュメンタリーでは、えーと、探査機Voyager 1の旅路を辿りまして、あの、太陽系外縁部に対する科学的な理解を、まあ、どのように再構築してきたのか、そのほぼ50年にわたる軌跡を、はい、明らかにしていきます。,32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""34"", ""32""]",62.94,33.44,,,,
99362,2026-05-02 03:31:43.456007+00,2026-04-30 21:32:41.273498+00,1306968,453,ja-JP,jp_cs_27,cs,Customer support & contact center,Civic land-records notice,杉並区の地番14-2031-Aに関する公示でございます。区測量課による境界測量が明日実施されますので、地権者の皆様は、ご立ち会いをお願い申し上げます。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",123.48,26.85,,"""jiban"" should be ""chiban"".
""yonda"" should be ""juu yon"".
""daree"" should be ""no"", expressiong a dash.
Intonation of ""kusokuryouka"" at 0:05 is awkward.",,unnatural_robotic_voice;severe_mispronunciation
101399,2026-05-02 03:31:49.57988+00,2026-04-30 21:32:46.020724+00,1306865,453,ja-JP,jp_gc_19,gc,Gen-conv & AI assistants,Gen-conv — celebrity-spotting story,ねえねえ、昨日美咲が送ってきた話を聞いてよ──彼女が表参道ヒルズの前でお姉さんの買い物が終わるのを待っていたら、店から出てきたのが、よりにもよって星野源で、しかもアイスコーヒー片手に、目の前を、まったく普通に、フラッと通り過ぎていったらしいんだよね。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,tie,,"A,B","[""33"", ""40""]",51.67,41.01,No issues.,No issues.,,
98498,2026-05-02 03:32:59.187884+00,2026-04-30 21:32:39.278279+00,1306897,453,ja-JP,jp_cs_15,cs,Customer support & contact center,Number-portability lookup,えーと、ちょっとこちらで記録を確認しているんですが、お客様がポートインしようとされている090-1234-5678という番号は、あの、現在NTTドコモで開通中になっておりまして、はい、移転前に解約料が発生する可能性があります。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,A,"[""34""]",75.52,40.13,,The phone number is read incorrectly.,,
97848,2026-05-02 10:57:01.505669+00,2026-04-30 21:32:37.785387+00,1308941,453,ja-JP,jp_cs_06,cs,Customer support & contact center,E-commerce — delivery ETA stall,うーん、えーと、ちょっと確認いたしますね…はい、ドライバーが今ちょうど吉祥寺のサンロード商店街の角を曲がったところでして、あの、お荷物は、まあ、約7分ほどでお手元に届く予定です。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",40.4,30.96,The voice sounds robotic and unnatural.,No noticeable issues.,unnatural_robotic_voice,
101570,2026-05-02 03:35:14.201204+00,2026-04-30 21:32:46.434768+00,1306968,453,ja-JP,jp_me_01,me,Media & entertainment,Audiobook — fantasy fiction,苔むした檜の木立が深く垂れこめる奥多摩の原生林の奥で、まだ少年と呼ぶにふさわしい年若い佐伯ダニエルは、薄明の霧のなかから亡き父の幽かな声に呼び止められ、銀の鞘に納められた古びた一振りの刀を抱えて、一歩、また一歩と踏み出した。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,bad,"[""tie/no preference""]",209.24,42.53,"""hidoki"" should be ""hinoki"".
""akumei"" should be ""hakumei"".
""yuudaka na"" should be ""kasuka na"".","""kidatsu"" should be ""kodachi"".
""usumei"" should be ""hakumei"".
""yuusaka na"" should be ""kasuka na""
""din"" should be ""gin"".",noise_distortion;severe_mispronunciation,severe_mispronunciation
102329,2026-05-02 10:57:01.836677+00,2026-04-30 21:32:48.209501+00,1306122,453,ja-JP,jp_me_11,me,Media & entertainment,Audiobook — comic office vignette,JR新宿ミライナタワーのSalesforce Japanのオフィスで、月曜の朝、コナーは半ば食べかけのおにぎりを手に会議室へ駆け込んできて、ホワイトボードを指差しながら、第3四半期の売上スライドを完全に作り直す必要があると主張し、しかしその間ずっと、ネクタイにたっぷりと付いた鮭の切れ端には、本人だけが気づいていないのだった。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",54.95,45.77,,,mild_mispronunciation;severe_mispronunciation,mild_mispronunciation
99122,2026-05-02 07:39:02.662778+00,2026-04-30 21:32:40.741652+00,1306968,453,ja-JP,jp_cs_24,cs,Customer support & contact center,Multi-step OTP password reset,えーと、ですので、パスワードのリセットには、あの、お客様の電話の下4桁が7104の番号に、はい、送信されたワンタイムコードを5分以内にご入力ください。もし期限が切れた場合は、うん、再送ボタンを押していただくか、別の認証方法を、まあ、ご選択いただく必要があります。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,a_wins,32,A,"[""32""]",143.32,52.97,"""shita"" should be ""shimo"".","""shita"" should be ""shimo"".
Misreading of 7140 should be 7104.",mild_mispronunciation,severe_mispronunciation
102038,2026-05-02 03:36:42.842551+00,2026-04-30 21:32:47.523425+00,1306865,453,ja-JP,jp_me_07,me,Media & entertainment,Audiobook — historical protest march,1960年6月15日の蒸し暑い朝、何週間にもおよぶ周到な準備と、東京・国会議事堂前で先行していた抗議活動ののち、樺美智子率いる東大全学連の約600人の参加者は、議事堂正門前へ、整然と一列に並んで歩を進めていった。,33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,33,A,"[""33""]",173.96,42.95,"The name is not pronounced correctly, and there is another mispronunciation. However, listeners will understand what it says.",There are some mispronunciations. The name sounds a totally different name.,mild_mispronunciation,severe_mispronunciation
98296,2026-05-02 03:36:56.639456+00,2026-04-30 21:32:38.810248+00,1306968,453,ja-JP,jp_cs_12,cs,Customer support & contact center,Telecom — data balance low,はい、えーと、現在のデータ残量が1.5ギガになっておりまして、今月のデータ通信を続けるには、うん、チャージが必要になります。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,"A,B","[""35"", ""40""]",23.81,19.47,,,,
104043,2026-05-02 03:39:48.642259+00,2026-04-30 21:32:52.213432+00,1306968,453,ja-JP,jp_ce_12,ce,Content creation & education,Education — STEM chemistry (reaction),化学において、化学式HClで表される塩酸は、炭酸水素ナトリウムと反応し、化学式NaClの塩化ナトリウムを生成するとともに、二酸化炭素と水を放出いたします。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",94.18,29.67,,"""hakue?"" should be ""kagaku"".
""HCl"" was spoken as ""HCR"".",,hallucination_extra_content;severe_mispronunciation
195304,2026-05-04 15:35:19.422216+00,2026-05-04 12:55:44.637446+00,1305965,453,ja-JP,jp_ce_04,ce,Content creation & education,Content creation — documentary intro,このドキュメンタリーでは、えーと、探査機Voyager 1の旅路を辿りまして、あの、太陽系外縁部に対する科学的な理解を、まあ、どのように再構築してきたのか、そのほぼ50年にわたる軌跡を、はい、明らかにしていきます。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,B,"[""34""]",37.03,34.38,,旅路,,severe_mispronunciation
100493,2026-05-02 03:48:59.421671+00,2026-04-30 21:32:43.897673+00,1306865,453,ja-JP,jp_gc_07,gc,Gen-conv & AI assistants,AI assistant — flight reschedule,JAL2284便、福岡行きのフライトは、スケジュールが変更されました。出発は14時40分、ターミナル1からとなっております。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",152.75,18.89,"The number is not pronounced correctly, so listeners won't get the right information.",It sounds like Japanese and another languege mixed. Listeners won't understand what it says.,severe_mispronunciation,severe_mispronunciation
98352,2026-05-02 03:49:57.964294+00,2026-04-30 21:32:38.942076+00,1306865,453,ja-JP,jp_cs_13,cs,Customer support & contact center,Telecom recharge upsell,あの、本日中にRakuten Mobile 15ギガプランへアップグレードしていただけますと、えーと、5ギガのボーナスデータが、はい、月末まで有効でついてきます。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""34"", ""33""]",27.01,24.65,No issues.,No issues.,,
99434,2026-05-02 07:09:36.272492+00,2026-04-30 21:32:41.437491+00,1306122,453,ja-JP,jp_cs_28,cs,Customer support & contact center,Government program PA,板橋区の生活保護受給者の皆様にお知らせいたします。区民サービスセンターにて、バッチ番号CY-2026-A9の差し替えカードの受け取りが可能となっております。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",29.5,26.53,,,,mild_mispronunciation;severe_mispronunciation
169057,2026-05-03 00:44:36.160922+00,2026-05-02 18:34:22.831209+00,1307817,453,ja-JP,jp_cs_30,cs,Customer support & contact center,Regulatory compliance PA,NTTドコモの口座番号DOCO-44X2をお持ちの加入者様におかれましては、サービス停止を回避するため、6月30日までに本人確認の再認証を完了してくださいますようお願い申し上げます。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,bad,"[""tie/no preference""]",55.36,36.54,Noise,Unnatural,noise_distortion,unnatural_robotic_voice
170281,2026-05-03 01:59:27.593414+00,2026-05-02 18:34:25.8251+00,1305965,453,ja-JP,jp_gc_21,gc,Gen-conv & AI assistants,AI assistant — smart-home recipe/cooking (new — 11th ai_conv),はい、12分のタイマーを開始しまして、オーブンを220度に予熱しております。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",14.15,12.81,,,unnatural_robotic_voice,
99572,2026-05-02 03:58:18.042702+00,2026-04-30 21:32:41.761313+00,1306897,453,ja-JP,jp_cs_30,cs,Customer support & contact center,Regulatory compliance PA,NTTドコモの口座番号DOCO-44X2をお持ちの加入者様におかれましては、サービス停止を回避するため、6月30日までに本人確認の再認証を完了してくださいますようお願い申し上げます。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,bad,"[""tie/no preference""]",94.19,32.53,"NTTドコモshoul  be read as enu-tee-tee-docomo, not nittou docomo.",,hallucination_extra_content,severe_mispronunciation
101608,2026-05-02 11:13:40.294741+00,2026-04-30 21:32:46.519539+00,1306122,453,ja-JP,jp_me_01,me,Media & entertainment,Audiobook — fantasy fiction,苔むした檜の木立が深く垂れこめる奥多摩の原生林の奥で、まだ少年と呼ぶにふさわしい年若い佐伯ダニエルは、薄明の霧のなかから亡き父の幽かな声に呼び止められ、銀の鞘に納められた古びた一振りの刀を抱えて、一歩、また一歩と踏み出した。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",41.44,39.01,,,unnatural_robotic_voice;severe_mispronunciation,severe_mispronunciation
98160,2026-05-04 01:35:29.301294+00,2026-04-30 21:32:38.521913+00,1314272,453,ja-JP,jp_cs_11,cs,Customer support & contact center,Telecom — prepaid plan expiring,"えーと、ちょっとお知らせなんですが、3,000円のプリペイドプランが、あの、本日深夜0時に期限切れとなります。",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,B,"[""32""]",31.44,15.154,Good,"抑揚が違う
ややノイズ",,irregular_pacing;noise_distortion
97773,2026-05-02 09:26:44.820658+00,2026-04-30 21:32:37.604667+00,1306122,453,ja-JP,jp_cs_05,cs,Customer support & contact center,Card activation confirm,はい、えーと、お客様のカード4147-9938-2210-6655、有効化が完了いたしました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,B,"[""34""]",31.65,21.68,,,,unnatural_robotic_voice
104223,2026-05-02 04:00:08.10306+00,2026-04-30 21:32:52.6394+00,1306310,453,ja-JP,jp_ce_15,ce,Content creation & education,Education — STEM biology,生物学において、光合成のプロセスは、6個のCO₂分子と6個のH₂O分子をブドウ糖C₆H₁₂O₆へと変換し、植物の生命維持に不可欠なエネルギーを、その内に蓄えます。,36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",735.86,30.73,"Mispronunciations for 光合成, 6個のCO₂分子と6個のH₂O分子をブドウ糖C₆H₁₂O₆, and その内に. And the speakikng was ovrall just moderate with some bad tones.",Only one mispronunciation for C₆H₁₂O₆. The rests of the speaking was overall just moderate with soem bad tones.,severe_mispronunciation;irregular_pacing,mild_mispronunciation;irregular_pacing
102221,2026-05-02 04:00:22.772215+00,2026-04-30 21:32:47.965318+00,1306897,453,ja-JP,jp_me_10,me,Media & entertainment,Audiobook — historical sport drama,2022年12月1日、ハリーファ国際スタジアムで歴史は塗り替えられた。実力では遥かに格下と見なされていた森保ジャパンが、強豪スペイン代表を堂安律と田中碧のゴールでスコア2対1で打ち破ったその瞬間、世界中の人々は、まったく信じがたいものを目撃したのである。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",122.84,47.79,"田中碧should be read as Tanaka Ao, not Tanaka Hoki.",Date is read uncorrectly.,,
168267,2026-05-03 01:59:47.079995+00,2026-05-02 18:34:20.912989+00,1308941,453,ja-JP,jp_cs_12,cs,Customer support & contact center,Telecom — data balance low,はい、えーと、現在のデータ残量が1.5ギガになっておりまして、今月のデータ通信を続けるには、うん、チャージが必要になります。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",31.65,22.47,,"The audio is clear, smooth, and natural. There are no noticeable pronunciation or reading issues.",,
101039,2026-05-02 04:00:57.532836+00,2026-04-30 21:32:45.188097+00,1306897,453,ja-JP,jp_gc_14,gc,Gen-conv & AI assistants,Gen-conv — music play directive,うーん、「Stranger Things」でバズったあの曲って、確か、Kate Bushの'Running Up That Hill'でしたよね。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,tie,,"A,B","[""33"", ""40""]",33.48,18.49,,,mild_mispronunciation,mild_mispronunciation
101066,2026-05-03 10:08:14.115462+00,2026-04-30 21:32:45.258697+00,1306640,453,ja-JP,jp_gc_15,gc,Gen-conv & AI assistants,Gen-conv — character take,正直、『デスノート』の夜神月って、なんていうか、視聴者からちょっと共感されすぎてる気がするんですよね。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""32"", ""33""]",21.77,15.92,,,mild_mispronunciation,mild_mispronunciation
99410,2026-05-02 04:03:15.430456+00,2026-04-30 21:32:41.387629+00,1306968,453,ja-JP,jp_cs_28,cs,Customer support & contact center,Government program PA,板橋区の生活保護受給者の皆様にお知らせいたします。区民サービスセンターにて、バッチ番号CY-2026-A9の差し替えカードの受け取りが可能となっております。,32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,a_wins,32,A,"[""32""]",123.55,33.11,"Dash can be omitted to speak. (Right before ""A9""),","Pronunciation of ""Itabashi ku"" is unnatural.
""banbou"" should be ""bangou"".",mild_mispronunciation,unnatural_robotic_voice;mild_mispronunciation
168372,2026-05-03 05:42:27.213209+00,2026-05-02 18:34:21.180796+00,1309149,453,ja-JP,jp_cs_15,cs,Customer support & contact center,Number-portability lookup,えーと、ちょっとこちらで記録を確認しているんですが、お客様がポートインしようとされている090-1234-5678という番号は、あの、現在NTTドコモで開通中になっておりまして、はい、移転前に解約料が発生する可能性があります。,36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,a_wins,36,B,"[""36""]",69.11,34.125,,090-1234-5678 is very wrongly and messy pronounced.,,severe_mispronunciation
103133,2026-05-02 04:04:48.64444+00,2026-04-30 21:32:50.097062+00,1306968,453,ja-JP,jp_me_23,me,Media & entertainment,News — legal/court compare-2,プロバイダ責任制限法のプラットフォーム責任に関する最高裁判決を、Westlaw Japanはトップ記事として大きく取り上げる一方、判例タイムズは判決後に主要プラットフォームが相次いで打ち出したコンテンツモデレーション方針の変更について詳しく解説しました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,B,"[""34""]",91.67,33.112,,"An awkward pause is observed at 0:09, before ""ni"".",,noise_distortion;irregular_pacing
99735,2026-05-02 07:10:39.012691+00,2026-04-30 21:32:42.13053+00,1306122,453,ja-JP,jp_cs_32,cs,Customer support & contact center,Commercial license PA,事業者免許番号BIZ-TKY-2026-W4-882をお持ちの事業主の皆様は、金曜日までに区役所第5-B窓口にて許可証の更新手続きをお済ませください。,33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,33,A,"[""33""]",32.83,31.45,,,mild_mispronunciation,hallucination_extra_content;severe_mispronunciation
104508,2026-05-02 10:57:59.327098+00,2026-04-30 21:32:53.306953+00,1308941,453,ja-JP,jp_ce_19,ce,Content creation & education,Education — humanities civics (long-form),公民において、日本国憲法第14条は、すべての国民が法の下に平等であることを保障し、政府に対して平等政策を実施する権限を与えており、その諸原則は、現代の法的議論に至るまで、深い影響を及ぼし続けております。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",56.71,38.765,No noticeable issues.,"Some words are slightly mispronounced, but the audio is still understandable.　(法の下→　　ほうのもと)",,mild_mispronunciation
102849,2026-05-02 04:09:33.179678+00,2026-04-30 21:32:49.429347+00,1306310,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,a_wins,35,B,"[""35""]",560.46,33.558,Neither A nor B has big errors for readings but I experiense some unnatural tones in each phrase.,"Neither A nor B has big errors for readingss but I experiense some unnatural tones in each phrase.  And A has a low recording soud volume, which makes a bit uneasy to listen to.",irregular_pacing,irregular_pacing
99284,2026-05-02 07:11:20.336909+00,2026-04-30 21:32:41.102843+00,1306122,453,ja-JP,jp_cs_26,cs,Customer support & contact center,Hospital PA,入院中の佐藤恵子様、心臓MRI検査のため、Bタワー314号室までお越しください。なお、東京大学医学部附属病院のかかりつけ医からの紹介状をお持ちいただきますよう、お願い申し上げます。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""34"", ""35""]",39.7,34.03,,,,mild_mispronunciation;irregular_pacing
102409,2026-05-04 01:35:36.777902+00,2026-04-30 21:32:48.414494+00,1308831,453,ja-JP,jp_me_13,me,Media & entertainment,News — financial market close,"日経平均株価は0.9パーセント下落し、3万8,520円で取引を終えました。",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""32""]",15.58,12.479,,,,
100032,2026-05-02 04:27:28.587927+00,2026-04-30 21:32:42.828684+00,1310987,453,ja-JP,jp_gc_01,gc,Gen-conv & AI assistants,AI assistant — grocery confirmation,完了しました。赤穂の食塩と1リットルのキャノーラ油を、お客様の楽天24のカートに追加いたしました。,32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",19.89,14.522,,,noise_distortion,
