vote_id,submitted_at,created_at,user_id,job_id,language,sentence_id,category_code,bucket,sub_bucket,sentence_text,model_a_id,model_a_name,model_a_org,model_b_id,model_b_name,model_b_org,outcome,winner_id,rater_select,result_raw,time_taken_sec,audio_duration_total_sec,comment_on_a,comment_on_b,defect_tags_on_a,defect_tags_on_b
112900,2026-05-01 14:09:08.992518+00,2026-04-30 21:45:59.278342+00,1311745,460,vi-VN,vi_cs_19,cs,Customer support & contact center,Utilities — record not found,"Ừm, em thực sự xin lỗi chị, nhưng, ờ, em không tìm thấy bất kỳ ghi nhận thanh toán hóa đơn điện nào cho số tài khoản CG-554-3320 trong tháng 1 ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,41,MiniMax Speech 2.8 HD,MiniMax,tie,,bad,"[""tie/no preference""]",92.98,22.932,"Thiếu từ: ""trong tháng 1 ạ"" trong đoạn: số tài khoản CG-554-3320 trong tháng 1 ạ.",,missing_word,unnatural_robotic_voice
112910,2026-05-01 14:04:37.998921+00,2026-04-30 21:45:59.311743+00,1303698,460,vi-VN,vi_cs_20,cs,Customer support & contact center,Utilities — service disruption,"Ờ, rất tiếc, ừm, nguồn cung cấp nước tại khu Cầu Giấy sẽ bị gián đoạn vào ngày 31 tháng 3 năm 2026, chủ yếu là do, ờ, công tác sửa chữa đường ống chính gần ngã tư Trần Duy Hưng ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",34.78,26.95,,,irregular_pacing;unnatural_robotic_voice,
116318,2026-05-01 14:41:24.464+00,2026-04-30 21:46:07.352239+00,1311721,460,vi-VN,vi_me_23,me,Media & entertainment,News — legal/court compare-2,"Trang blog pháp lý SCOTUSblog đã làm nổi bật phán quyết của Tòa Án Tối Cao Hoa Kỳ về vụ kiện trách nhiệm các nền tảng số theo Mục 230, gọi đây là một vụ án mang tính bước ngoặt trong sự phát triển của luật truyền thông trực tuyến, và Chánh Án Tòa Án Tối Cao đã mô tả phán quyết với sáu phiếu thuận và ba phiếu chống này là việc xác định một cách chính xác khi nào các công ty công nghệ lớn có thể chịu trách nhiệm về nội dung do người dùng tạo ra. Ngược lại, Bloomberg Law đã chọn một góc nhìn thiên về kinh doanh, gợi ý rằng cổ phiếu Meta và Alphabet có thể chịu áp lực ngắn hạn khoảng 4 phần trăm, nhưng về dài hạn có thể được hưởng lợi từ sự minh bạch pháp lý gia tăng đối với các quy trình kiểm duyệt nội dung.",40,xAI Grok TTS,xAI,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",215.31,90.446,,Giọng khá hay,,
112948,2026-05-01 15:48:04.52735+00,2026-04-30 21:45:59.394238+00,1311721,460,vi-VN,vi_cs_20,cs,Customer support & contact center,Utilities — service disruption,"Ờ, rất tiếc, ừm, nguồn cung cấp nước tại khu Cầu Giấy sẽ bị gián đoạn vào ngày 31 tháng 3 năm 2026, chủ yếu là do, ờ, công tác sửa chữa đường ống chính gần ngã tư Trần Duy Hưng ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",32.94,26.59,,"2026 đọc thành 20 6 thiếu ""2""",,missing_word
115133,2026-05-01 14:41:26.419256+00,2026-04-30 21:46:04.553737+00,1311745,460,vi-VN,vi_me_02,me,Media & entertainment,Audiobook — mystery/detective,"Thám tử Nguyễn Văn Hùng quỳ xuống bên những dấu chân lấm lem bùn cạnh bờ sông Hồng, rút ra cuốn sổ tay bọc da đã sờn cũ. Cũng giống như vụ án ở phố Cổ Hàng Đào ba năm trước, hung thủ phạm những sai sót quá liều lĩnh — những giọt mực nhỏ, những sợi tóc bị bỏ quên — kẻ ấy nhất quyết không chịu thừa nhận rằng hắn đang lạc lối trong chính bóng tối mà hắn dựng nên.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",43.99,41.008,,,irregular_pacing,
112955,2026-05-01 12:11:04.73781+00,2026-04-30 21:45:59.408373+00,1306278,460,vi-VN,vi_cs_20,cs,Customer support & contact center,Utilities — service disruption,"Ờ, rất tiếc, ừm, nguồn cung cấp nước tại khu Cầu Giấy sẽ bị gián đoạn vào ngày 31 tháng 3 năm 2026, chủ yếu là do, ờ, công tác sửa chữa đường ống chính gần ngã tư Trần Duy Hưng ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,A,"[""41""]",98.75,26.236,,,severe_mispronunciation,
115674,2026-05-01 14:41:36.437444+00,2026-04-30 21:46:05.833412+00,1290877,460,vi-VN,vi_me_12,me,Media & entertainment,Audiobook — historical court humor,"Phòng nghị sự lặng đi khi vua Lê Hiển Tông đi qua đi lại, vuốt râu với vẻ trầm tư sâu sắc. Ngài quay sang các quan thần và hỏi: 'Ai trong các khanh có thể đem cho ta một thùng sữa từ con bò đực?' Các quan thần lúng túng, thì thầm với nhau, cho đến khi, ừm, Trạng Quỳnh bước lên với nụ cười tinh quái. 'Tâu Bệ hạ,' ngài cúi đầu và nói, 'thần sẽ đem đến ngay khoảnh khắc Bệ hạ hứa lấp đầy sông Hồng bằng nước hoa hồng trước.'",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,"A,B","[""32"", ""40""]",100.07,55.75,The filler word is not necessary,The filler word is not necessary,,
112974,2026-05-01 16:16:49.523628+00,2026-04-30 21:45:59.460397+00,1291044,460,vi-VN,vi_cs_21,cs,Customer support & contact center,Utilities — complaint registered,"Dạ, ờ, đã xong ạ. Khiếu nại của anh về tình trạng dao động điện áp tại số 1422 đường Lê Duẩn đã, ừm, được tiếp nhận thành công với mã hồ sơ COMP-PG-7766 ạ.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",49.44,22.242,,,noise_distortion;mild_mispronunciation,mild_mispronunciation
113029,2026-05-01 12:56:52.101827+00,2026-04-30 21:45:59.589713+00,1290754,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",504.36,17.335,HAN đọc sai thành hát tran en nờ. Đọc đúng han hoặc hát a nờ,,severe_mispronunciation,
113674,2026-05-01 16:14:26.214295+00,2026-04-30 21:46:01.132634+00,1306659,460,vi-VN,vi_cs_33,cs,Customer support & contact center,Service-counter pickup PA,"Khách hàng cầm số phiếu APL-RPR-HCM-2991X có thể đến nhận lại thiết bị đã sửa chữa tại quầy số 14 trong giờ làm việc chính thức, đến hết ngày 22 tháng 4 năm 2026. Đề nghị khách hàng mang theo căn cước công dân có ảnh và biên lai gửi máy ban đầu, vì các giao dịch không có giấy tờ này sẽ khó được xác thực. Trong trường hợp không đến nhận đúng hạn, phí lưu kho sẽ được áp dụng, và thiết bị có thể bị trả về trong các trường hợp chậm trễ kéo dài.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",64.89,66.25,Phát âm không hay lắm,Hay,,
113013,2026-05-01 16:20:19.891589+00,2026-04-30 21:45:59.543188+00,1303057,460,vi-VN,vi_cs_21,cs,Customer support & contact center,Utilities — complaint registered,"Dạ, ờ, đã xong ạ. Khiếu nại của anh về tình trạng dao động điện áp tại số 1422 đường Lê Duẩn đã, ừm, được tiếp nhận thành công với mã hồ sơ COMP-PG-7766 ạ.",40,xAI Grok TTS,xAI,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""40"", ""41""]",26.48,23.758,,,,
113021,2026-05-01 12:57:37.638251+00,2026-04-30 21:45:59.572458+00,1301028,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,B,"[""34""]",125.6,19.705,,,,
113041,2026-05-01 15:23:42.37536+00,2026-04-30 21:45:59.616047+00,1303057,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",25.85,15.03,,,noise_distortion,
113056,2026-05-01 13:45:07.450162+00,2026-04-30 21:45:59.648047+00,1301028,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,34,A,"[""34""]",22.72,16.236,,,,
112170,2026-05-01 14:41:48.149441+00,2026-04-30 21:45:57.560435+00,1304041,460,vi-VN,vi_cs_06,cs,Customer support & contact center,Multi-step OTP password reset,"Dạ anh ơi, để đặt lại mật khẩu, anh vui lòng nhập mã OTP mà bên em vừa gửi đến số đuôi 7104 trong vòng 5 phút nhé. Nếu chưa nhận được, anh báo em em gửi lại ngay, hoặc anh xác minh danh tính qua email cũng được ạ. Anh cũng có thể tiếp tục các bước qua chat của bên em nếu gặp khó khăn.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,a_wins,35,B,"[""35""]",70.02,34.95,robotic voice,extra content 0 when reading 71040,unnatural_robotic_voice,hallucination_extra_content
113073,2026-05-01 15:31:06.071953+00,2026-04-30 21:45:59.695715+00,1303698,460,vi-VN,vi_cs_23,cs,Customer support & contact center,Warranty explanation,"Ừm, để em giải thích rõ ràng cho anh — dịch vụ bảo hành laptop Dell XPS 15 của anh có chi trả các lỗi sản xuất, nhưng, ờ, sẽ không áp dụng nếu thiết bị có bất kỳ hư hỏng vật lý nào hoặc bị đổ chất lỏng lên ạ.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""32""]",23.39,25.661,,,noise_distortion,
113062,2026-05-01 12:44:55.85209+00,2026-04-30 21:45:59.661066+00,1303674,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",150.95,16.216,"Bot said ""ơ"" not ""ờ""
Pronounce HVAC like ""H-VAC"" should be pronounced ""H-V-A-C""",,mild_mispronunciation,
113097,2026-05-01 13:08:20.245679+00,2026-04-30 21:45:59.74771+00,1301028,460,vi-VN,vi_cs_23,cs,Customer support & contact center,Warranty explanation,"Ừm, để em giải thích rõ ràng cho anh — dịch vụ bảo hành laptop Dell XPS 15 của anh có chi trả các lỗi sản xuất, nhưng, ờ, sẽ không áp dụng nếu thiết bị có bất kỳ hư hỏng vật lý nào hoặc bị đổ chất lỏng lên ạ.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",37.85,27.15,,,noise_distortion,
113111,2026-05-01 14:57:20.309652+00,2026-04-30 21:45:59.777486+00,1290704,460,vi-VN,vi_cs_23,cs,Customer support & contact center,Warranty explanation,"Ừm, để em giải thích rõ ràng cho anh — dịch vụ bảo hành laptop Dell XPS 15 của anh có chi trả các lỗi sản xuất, nhưng, ờ, sẽ không áp dụng nếu thiết bị có bất kỳ hư hỏng vật lý nào hoặc bị đổ chất lỏng lên ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,34,A,"[""34""]",51.45,27.472,,,,unnatural_robotic_voice
113130,2026-05-01 14:22:07.721013+00,2026-04-30 21:45:59.828814+00,1304041,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,A,"[""32""]",31.01,12.47,no issue,robotic voice,,unnatural_robotic_voice
113128,2026-05-01 15:41:17.125977+00,2026-04-30 21:45:59.813536+00,1312003,460,vi-VN,vi_cs_23,cs,Customer support & contact center,Warranty explanation,"Ừm, để em giải thích rõ ràng cho anh — dịch vụ bảo hành laptop Dell XPS 15 của anh có chi trả các lỗi sản xuất, nhưng, ờ, sẽ không áp dụng nếu thiết bị có bất kỳ hư hỏng vật lý nào hoặc bị đổ chất lỏng lên ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",24.55,30.17,,,unnatural_robotic_voice,
113137,2026-05-01 15:12:20.305861+00,2026-04-30 21:45:59.84379+00,1290704,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""36"", ""41""]",25.7,13.658,,,,unnatural_robotic_voice
113138,2026-05-01 15:22:59.167258+00,2026-04-30 21:45:59.845815+00,1303698,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,A,"[""41""]",17.05,13.658,,,unnatural_robotic_voice,
113154,2026-05-01 15:02:01.148074+00,2026-04-30 21:45:59.878328+00,1304041,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,a_wins,32,B,"[""32""]",23.98,11.33,,robotic voice,,unnatural_robotic_voice
113147,2026-05-01 15:41:03.155195+00,2026-04-30 21:45:59.864084+00,1303698,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,32,B,"[""32""]",15.62,12.44,,,,
113166,2026-05-01 14:34:40.287586+00,2026-04-30 21:45:59.904965+00,1303698,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,B,"[""34""]",18.84,16.12,,,,mild_mispronunciation
113176,2026-05-01 14:38:36.920855+00,2026-04-30 21:45:59.926919+00,1303698,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,A,"[""35""]",18.9,16.25,,,unnatural_robotic_voice,
113174,2026-05-01 13:08:46.40657+00,2026-04-30 21:45:59.922872+00,1304041,460,vi-VN,vi_cs_24,cs,Customer support & contact center,Clarifying disambiguation,"Ừm, ờ, em chỉ muốn xác nhận lại để chắc chắn em hiểu đúng — có phải anh đang hỏi về series 'The Bear' không ạ?",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",209.93,13.628,"mispronunciation ""bear""",unnatural voice,unnatural_robotic_voice,unnatural_robotic_voice
113241,2026-05-01 16:25:49.346448+00,2026-04-30 21:46:00.101914+00,1303057,460,vi-VN,vi_cs_26,cs,Customer support & contact center,Hospital PA,"Bệnh nhân Nguyễn Thị Mai Phương, vui lòng đến tháp B, phòng số 314, để thực hiện chụp cộng hưởng từ tim mạch; kính mời quý bệnh nhân mang theo phiếu giới thiệu của bác sĩ chăm sóc ban đầu từ Bệnh viện Vinmec Times City ạ.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",23.25,25.628,,,noise_distortion,
113242,2026-05-01 13:30:38.809997+00,2026-04-30 21:46:00.104678+00,1311721,460,vi-VN,vi_cs_26,cs,Customer support & contact center,Hospital PA,"Bệnh nhân Nguyễn Thị Mai Phương, vui lòng đến tháp B, phòng số 314, để thực hiện chụp cộng hưởng từ tim mạch; kính mời quý bệnh nhân mang theo phiếu giới thiệu của bác sĩ chăm sóc ban đầu từ Bệnh viện Vinmec Times City ạ.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",32.06,25.628,314 / đọc thành 3514,,missing_word;severe_mispronunciation,
113203,2026-05-01 15:07:20.50382+00,2026-04-30 21:45:59.994811+00,1304041,460,vi-VN,vi_cs_25,cs,Customer support & contact center,Subscription cancellation retention,"Dạ, ờ, trước khi em hủy gói đăng ký FPT Play của anh có hiệu lực từ ngày 31 tháng 3 năm 2026, anh có muốn em, ừm, kiểm tra xem có voucher giảm giá đặc biệt 25 phần trăm hay đề xuất một gói thay thế như Bundle Lite không ạ? Như vậy sẽ tiết kiệm chi phí cho anh, và em cũng có thể giải thích sự khác biệt nếu anh muốn ạ.",32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,32,A,"[""32""]",47.51,41.72,,robotic voice,,unnatural_robotic_voice
113205,2026-05-01 14:34:28.588+00,2026-04-30 21:45:59.99912+00,1311745,460,vi-VN,vi_cs_25,cs,Customer support & contact center,Subscription cancellation retention,"Dạ, ờ, trước khi em hủy gói đăng ký FPT Play của anh có hiệu lực từ ngày 31 tháng 3 năm 2026, anh có muốn em, ừm, kiểm tra xem có voucher giảm giá đặc biệt 25 phần trăm hay đề xuất một gói thay thế như Bundle Lite không ạ? Như vậy sẽ tiết kiệm chi phí cho anh, và em cũng có thể giải thích sự khác biệt nếu anh muốn ạ.",32,ElevenLabs Eleven v3,ElevenLabs,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,32,A,"[""32""]",97.96,42.752,,"năm hai nghìn lẻ hai mươi sáu -> năm 2026,",,severe_mispronunciation
113223,2026-05-01 13:02:24.272864+00,2026-04-30 21:46:00.043918+00,1303674,460,vi-VN,vi_cs_25,cs,Customer support & contact center,Subscription cancellation retention,"Dạ, ờ, trước khi em hủy gói đăng ký FPT Play của anh có hiệu lực từ ngày 31 tháng 3 năm 2026, anh có muốn em, ừm, kiểm tra xem có voucher giảm giá đặc biệt 25 phần trăm hay đề xuất một gói thay thế như Bundle Lite không ạ? Như vậy sẽ tiết kiệm chi phí cho anh, và em cũng có thể giải thích sự khác biệt nếu anh muốn ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,34,B,"[""34""]",46.72,44.792,,"Bot should pronouce 2026 like ""hai nghìn không trăm hai mươi sáu"" or ""hai không hai sáu""
Not ""hai nghìn lẻ hai mươi sáu""",,mild_mispronunciation
113253,2026-05-01 13:49:17.35378+00,2026-04-30 21:46:00.128953+00,1297871,460,vi-VN,vi_cs_26,cs,Customer support & contact center,Hospital PA,"Bệnh nhân Nguyễn Thị Mai Phương, vui lòng đến tháp B, phòng số 314, để thực hiện chụp cộng hưởng từ tim mạch; kính mời quý bệnh nhân mang theo phiếu giới thiệu của bác sĩ chăm sóc ban đầu từ Bệnh viện Vinmec Times City ạ.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",56.35,23.358,ngắt nghỉ ko giống người,,irregular_pacing,
117162,2026-05-01 14:42:06.208499+00,2026-04-30 21:46:09.330765+00,1311745,460,vi-VN,vi_ce_16,ce,Content creation & education,Education — humanities geography,"Trong môn địa lý, sông Cửu Long bắt nguồn từ cao nguyên Tây Tạng và chảy qua Trung Quốc, Lào, Campuchia rồi đổ vào lãnh thổ Việt Nam, định hình các kiểu hình khí hậu trên những vùng rộng lớn và nuôi sống nền nông nghiệp dọc theo chiều dài của nó.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,a_wins,32,A,"[""32""]",38.5,27.331,,,,irregular_pacing
113282,2026-05-01 12:59:43.119651+00,2026-04-30 21:46:00.191376+00,1303497,460,vi-VN,vi_cs_26,cs,Customer support & contact center,Hospital PA,"Bệnh nhân Nguyễn Thị Mai Phương, vui lòng đến tháp B, phòng số 314, để thực hiện chụp cộng hưởng từ tim mạch; kính mời quý bệnh nhân mang theo phiếu giới thiệu của bác sĩ chăm sóc ban đầu từ Bệnh viện Vinmec Times City ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",33.74,29.03,,,,
113293,2026-05-01 15:12:33.102609+00,2026-04-30 21:46:00.215445+00,1303057,460,vi-VN,vi_cs_26,cs,Customer support & contact center,Hospital PA,"Bệnh nhân Nguyễn Thị Mai Phương, vui lòng đến tháp B, phòng số 314, để thực hiện chụp cộng hưởng từ tim mạch; kính mời quý bệnh nhân mang theo phiếu giới thiệu của bác sĩ chăm sóc ban đầu từ Bệnh viện Vinmec Times City ạ.",40,xAI Grok TTS,xAI,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""41"", ""40""]",26.72,23.462,,,,
113313,2026-05-01 14:15:12.615943+00,2026-04-30 21:46:00.271303+00,1304041,460,vi-VN,vi_cs_27,cs,Customer support & contact center,Civic land-records notice,"Thông báo công khai về thửa đất số 14-2031-A tại huyện Đông Anh, thành phố Hà Nội: Việc đo đạc địa giới được lên kế hoạch vào ngày 15 tháng 4 năm 2026 đã được dời sang ngày 22 tháng 4 năm 2026 do điều kiện thời tiết. Đề nghị tất cả các chủ sở hữu đất liền kề có liên quan theo dõi thông báo cập nhật trên cổng thông tin điện tử của Sở Tài Nguyên và Môi Trường.",32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,a_wins,32,B,"[""32""]",68.35,52.28,no issue,no issue,,
113110,2026-05-01 16:14:45.024637+00,2026-04-30 21:45:59.775434+00,1290704,460,vi-VN,vi_cs_23,cs,Customer support & contact center,Warranty explanation,"Ừm, để em giải thích rõ ràng cho anh — dịch vụ bảo hành laptop Dell XPS 15 của anh có chi trả các lỗi sản xuất, nhưng, ờ, sẽ không áp dụng nếu thiết bị có bất kỳ hư hỏng vật lý nào hoặc bị đổ chất lỏng lên ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""35"", ""34""]",34.92,29.37,,,,
113322,2026-05-01 15:07:01.158757+00,2026-04-30 21:46:00.291083+00,1290877,460,vi-VN,vi_cs_27,cs,Customer support & contact center,Civic land-records notice,"Thông báo công khai về thửa đất số 14-2031-A tại huyện Đông Anh, thành phố Hà Nội: Việc đo đạc địa giới được lên kế hoạch vào ngày 15 tháng 4 năm 2026 đã được dời sang ngày 22 tháng 4 năm 2026 do điều kiện thời tiết. Đề nghị tất cả các chủ sở hữu đất liền kề có liên quan theo dõi thông báo cập nhật trên cổng thông tin điện tử của Sở Tài Nguyên và Môi Trường.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,a_wins,32,B,"[""32""]",107.33,48.27,,The number 4 is wrong pronunciation,,hallucination_extra_content
113452,2026-05-01 16:16:27.275595+00,2026-04-30 21:46:00.590727+00,1290704,460,vi-VN,vi_cs_29,cs,Customer support & contact center,Utility outage PA,"Khách hàng tại khu vực lưới điện 7-Đông chú ý, nguồn điện sẽ bị gián đoạn từ 11 giờ sáng đến 14 giờ chiều ngày 25 tháng 3 năm 2026, do công tác bảo trì khẩn cấp tại trạm biến áp khu vực. Đề nghị cư dân hoãn việc sử dụng các thiết bị tiêu thụ điện cao và lưu mọi công việc kỹ thuật số trước khi bắt đầu thời gian gián đoạn.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",101.22,38.33,,,,
129924,2026-05-02 10:16:02.539792+00,2026-05-01 21:37:09.23292+00,1295634,460,vi-VN,vi_cs_22,cs,Customer support & contact center,Booking confirmation,"Dạ, ờ, vâng, mã đặt lịch dịch vụ HVAC-HAN-4351 của anh, ừm, đã được xác nhận rồi ạ.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,34,A,"[""34""]",32.55,16.236,,nói hơi nhanh,,unnatural_robotic_voice
113345,2026-05-01 13:05:38.574462+00,2026-04-30 21:46:00.339374+00,1311721,460,vi-VN,vi_cs_27,cs,Customer support & contact center,Civic land-records notice,"Thông báo công khai về thửa đất số 14-2031-A tại huyện Đông Anh, thành phố Hà Nội: Việc đo đạc địa giới được lên kế hoạch vào ngày 15 tháng 4 năm 2026 đã được dời sang ngày 22 tháng 4 năm 2026 do điều kiện thời tiết. Đề nghị tất cả các chủ sở hữu đất liền kề có liên quan theo dõi thông báo cập nhật trên cổng thông tin điện tử của Sở Tài Nguyên và Môi Trường.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",93.59,44.4,2031 / đọc thành 2000 31 ( hai nghìn ba mươi mốt ),14 ngắt / đọc thành 14 đấy 2031,missing_word,irregular_pacing
113396,2026-05-01 14:32:52.532427+00,2026-04-30 21:46:00.461339+00,1290877,460,vi-VN,vi_cs_28,cs,Customer support & contact center,Government program PA,"Thông báo đến các đối tượng thụ hưởng chương trình hỗ trợ lương thực tại huyện Củ Chi, đề nghị quý vị đến nhận thẻ trợ cấp thay thế tại văn phòng dịch vụ khu vực trước ngày 30 tháng 4 năm 2026. Việc không đến nhận đúng hạn sẽ dẫn đến chậm trễ trong việc giải ngân trợ cấp kể từ ngày 1 tháng 5 năm 2026, và có thể yêu cầu bổ sung thêm giấy tờ để kích hoạt lại.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",80.29,41.57,It's good,The pacing is a bit quickly,,
